2014.10.14,14:45,1233.26,1233.99,1233.03,1233.56,3742
2014.10.14,15:00,1233.55,1234.06,1233.02,1233.06,4091
2014.10.14,15:15,1233.04,1233.88,1232.61,1232.94,4701
2014.10.14,15:30,1232.93,1233.38,1232.32,1233.16,3653
2014.10.14,15:45,1233.14,1233.44,1232.80,1233.21,3611
2014.10.14,16:00,1233.22,1233.22,1232.63,1232.71,1256
2014.10.14,16:15,1232.69,1232.78,1232.11,1232.20,1146
2014.10.14,16:30,1232.19,1232.39,1231.59,1231.67,1305
2014.10.14,16:45,1231.69,1232.52,1231.25,1232.46,1331
2014.10.14,17:00,1232.45,1232.45,1231.66,1232.03,388
2014.10.14,17:15,1231.99,1232.05,1231.92,1232.05,14
2014.10.14,17:45,1232.33,1232.40,1231.94,1232.10,46
2014.10.14,18:00,1232.10,1232.55,1231.89,1231.91,1750
2014.10.14,18:15,1231.90,1231.94,1228.63,1229.69,3448
2014.10.14,18:30,1229.72,1230.13,1229.41,1229.79,1798
2014.10.14,18:45,1229.77,1230.13,1229.02,1229.85,1834
2014.10.14,19:00,1229.84,1230.70,1229.65,1230.51,2210
2014.10.14,19:15,1230.48,1230.66,1229.71,1230.00,1786
2014.10.14,19:30,1230.00,1230.45,1229.51,1229.64,2051
2014.10.14,19:45,1229.68,1229.74,1228.80,1228.81,2130
2014.10.14,20:00,1228.81,1230.16,1228.74,1229.32,3085
2014.10.14,20:15,1229.32,1229.86,1229.03,1229.54,2411
2014.10.14,20:30,1229.54,1229.65,1229.09,1229.54,2438
2014.10.14,20:45,1229.54,1230.02,1227.28,1227.92,5308
2014.10.14,21:00,1227.90,1228.04,1226.65,1227.18,4914
2014.10.14,21:15,1227.17,1227.45,1223.70,1224.62,4956
2014.10.14,21:30,1224.63,1226.18,1224.15,1225.92,4804
2014.10.14,21:45,1225.91,1226.48,1225.58,1225.65,4457
2014.10.14,22:00,1225.66,1226.51,1225.54,1226.48,3704
2014.10.14,22:15,1226.49,1227.34,1226.32,1226.79,3086
2014.10.14,22:30,1226.80,1226.82,1226.08,1226.31,3401
2014.10.14,22:45,1226.33,1226.72,1225.96,1226.05,2530
2014.10.14,23:00,1226.02,1227.00,1225.86,1226.83,2588
2014.10.14,23:15,1226.80,1227.30,1226.31,1226.82,2826
2014.10.14,23:30,1226.80,1227.82,1225.76,1227.12,3656
2014.10.14,23:45,1227.05,1227.88,1227.02,1227.46,2122
2014.10.15,00:00,1227.44,1228.35,1226.97,1227.71,2159
2014.10.15,00:15,1227.67,1227.91,1226.97,1227.02,3016
2014.10.15,00:30,1227.04,1227.62,1226.90,1227.37,1998
2014.10.15,00:45,1227.37,1227.54,1226.99,1227.04,1312
2014.10.15,01:00,1227.03,1227.11,1225.56,1225.88,2575
2014.10.15,01:15,1225.90,1226.44,1225.37,1225.49,3271
2014.10.15,01:30,1225.50,1226.22,1225.26,1225.57,4050
2014.10.15,01:45,1225.57,1225.82,1225.21,1225.51,2763
2014.10.15,02:00,1225.53,1226.72,1225.45,1225.94,3576
2014.10.15,02:15,1225.93,1227.32,1225.88,1226.85,3376
2014.10.15,02:30,1226.87,1227.39,1226.49,1226.62,2842
